lead_id,lead_indicator,date_part,source,domain,country,customer_group,onboarding,customer_code,visited_learn_more_before_booking,visited_faq,purchases,time_spent,n_visits,bin_source
3193,0.0,2024-01-21,li,.com,DK,9,True,MPBARWIBZP,0.23411452057045534,0.229290641719948,0.7215936571499924,0.4947977774404726,0.23767146305128237,socials
3194,0.0,2024-01-28,li,.cn,DK,1,False,HFAKCSDRXC,0.23411452057045534,0.07643021390664934,0.7215936571499924,0.483871586499824,0.0,socials
3195,1.0,2024-01-06,signup,.dk,US,7,False,SMQAFHAXDA,0.5462672146643959,0.458581283439896,0.7215936571499924,0.3546853986141576,0.5228772187128212,group1
3196,1.0,2024-01-19,fb,.cn,CN,9,True,BSUHZVHYVP,0.15607634704697024,0.5350114973465454,0.27596072692218554,0.36564633606675434,0.6654800965435906,socials
3197,1.0,2024-01-15,fb,.cn,DK,4,True,TUTSKNVTPQ,1.0,0.458581283439896,0.49877719203608895,0.8764804184330255,0.2852057556615388,socials
3198,0.0,2024-01-04,signup,.dk,CN,8,False,None,0.3901908676174256,0.5350114973465454,0.1645524943652339,0.05208662173706147,0.04753429261025647,group1
3199,0.0,2024-01-21,li,.cn,CN,5,False,REBMTNMMRX,0.3901908676174256,0.07643021390664934,0.1645524943652339,0.38720668900560096,0.7130143891538471,socials
3200,1.0,2024-01-31,signup,.dk,DK,4,False,BVNPQZEVLA,0.0,0.0,0.6101854245930406,0.2591105793335595,0.8556172669846165,group1
3201,1.0,2024-01-03,fb,.com,CN,9,True,KGEZKWDPAG,0.624305388187881,0.3821510695332467,0.6101854245930406,0.2564196828508334,0.9031515595948729,socials
3202,0.0,2024-01-04,organic,.dk,DK,4,False,BZKQPHGHUH,0.0,0.3821510695332467,0.49877719203608895,0.6750220299783991,0.14260287783076941,group1
3203,1.0,2024-01-05,organic,.com,DK,1,False,UIWWLGUKKT,0.9364580822818214,0.917162566879792,0.38736895947913724,0.6666254984673103,0.7130143891538471,group1
3204,1.0,2024-01-18,organic,.dk,US,7,True,YWYMJEJFIY,0.624305388187881,0.229290641719948,0.053144261808282196,1.0,0.38027434088205175,group1
3205,1.0,2024-01-26,li,.dk,DK,2,True,VOSGNYPZUO,0.5462672146643959,0.458581283439896,0.27596072692218554,0.7665668152446248,0.4753429261025646,socials
3206,1.0,2024-01-25,li,.cn,US,6,True,HJDHFWWILX,0.23411452057045534,0.5350114973465454,0.49877719203608895,0.6130155358065235,0.80808297437436,socials
3207,1.0,2024-01-10,li,.com,US,4,True,LUDKEAMTYZ,0.07803817352348512,0.0,0.38736895947913724,0.07407851234353569,0.6179458039333341,socials
3208,0.0,2024-01-08,li,.dk,US,2,True,FYBNSMESIY,0.15607634704697024,0.30572085562659734,0.7215936571499924,0.48917564868673225,0.38027434088205175,socials
3209,1.0,2024-01-12,signup,.cn,US,8,False,QSRUSYPHID,0.23411452057045534,0.229290641719948,0.7215936571499924,0.2952739075100972,0.6654800965435906,group1
3210,0.0,2024-01-22,organic,.cn,US,7,False,EMUXGDTFPY,0.4682290411409107,0.0,0.38736895947913724,0.4037895524767974,0.09506858522051295,group1
3211,1.0,2024-01-26,organic,.com,CN,9,False,UHZMYUJDOS,0.15607634704697024,0.15286042781329867,0.38736895947913724,0.9941790360962868,0.9982201448153858,group1
3212,0.0,2024-01-27,li,.cn,US,9,True,FKSMVYFUKL,0.0,0.30572085562659734,0.6101854245930406,0.3137374051280011,0.38027434088205175,socials
3213,1.0,2024-01-03,li,.cn,US,5,False,ATUQPULIJA,0.23411452057045534,0.15286042781329867,0.6101854245930406,0.7332914831794994,0.7605486817641035,socials
3214,0.0,2024-01-27,signup,.dk,CN,2,True,HIYCCDTRVC,0.07803817352348512,0.3821510695332467,0.49877719203608895,0.7640541963347842,0.14260287783076941,group1
3215,0.0,2024-01-18,signup,.com,US,4,False,USMNUCWHSH,0.07803817352348512,0.0,0.6101854245930406,0.7924553064835358,0.0,group1
3216,0.0,2024-01-23,signup,.com,CN,4,True,VYQEGSTUJU,0.23411452057045534,0.7643021390664934,0.49877719203608895,0.8588596002471443,0.0,group1
3217,0.0,2024-01-08,organic,.com,CN,3,True,WPYWEFZZGY,0.0,0.07643021390664934,0.27596072692218554,0.5548810042301762,0.14260287783076941,group1
3218,1.0,2024-01-26,organic,.com,US,9,True,DQKVIXBCRB,0.07803817352348512,0.0,0.38736895947913724,0.3081906534345311,0.7130143891538471,group1
3219,1.0,2024-01-01,organic,.cn,DK,6,False,VOZMFJTMRM,1.0,0.0,0.27596072692218554,0.2850936733706231,0.38027434088205175,group1
3220,1.0,2024-01-14,organic,.com,DK,7,False,WEQGPDDKEN,0.0,0.07643021390664934,0.38736895947913724,0.27007947999453696,0.6179458039333341,group1
3221,0.0,2024-01-31,signup,.cn,US,8,True,PGXFDSOMVK,0.15607634704697024,0.07643021390664934,0.38736895947913724,0.45268005949942625,0.0,group1
3222,0.0,2024-01-22,li,.cn,DK,2,False,UJCMEXHYAB,0.07803817352348512,0.0,0.27596072692218554,0.3170481200735975,0.0,socials
3223,0.0,2024-01-23,organic,.cn,US,9,False,YGZEELLRHJ,0.07803817352348512,0.15286042781329867,0.7215936571499924,0.447116763675381,0.04753429261025647,group1
3224,0.0,2024-01-31,signup,.cn,US,2,True,OBCLJNYPMQ,0.15607634704697024,1.0,0.1645524943652339,0.4429862365289665,0.23767146305128237,group1
3225,1.0,2024-01-13,li,.com,CN,7,False,XSQAZNRSGZ,0.07803817352348512,0.458581283439896,0.49877719203608895,0.6110079803230519,1.0,socials
3226,0.0,2024-01-25,fb,.cn,US,3,False,CUAMADQBRB,0.3901908676174256,0.07643021390664934,0.49877719203608895,0.476695328198649,0.0,socials
3227,0.0,2024-01-12,li,.dk,US,6,True,MWRMHUGWSE,1.0,0.07643021390664934,0.053144261808282196,0.23145948161881424,0.04753429261025647,socials
3228,0.0,2024-01-03,fb,.dk,DK,1,False,XPVPMSTALO,0.0,0.0,0.1645524943652339,0.6527208871983516,0.04753429261025647,socials
3229,0.0,2024-01-18,fb,.dk,CN,7,False,ZFRPPBCKDS,0.07803817352348512,0.07643021390664934,1.0000000000000002,0.7392557579734889,0.09506858522051295,socials
3230,1.0,2024-01-21,organic,.dk,CN,4,True,OVQBUWLFCT,0.23411452057045534,0.0,0.49877719203608895,0.47144567663286585,0.9031515595948729,group1
3231,1.0,2024-01-13,signup,.cn,DK,5,False,OZDUYCSGQQ,0.0,0.15286042781329867,0.6101854245930406,0.4275656722928791,0.4753429261025646,group1
3232,0.0,2024-01-15,li,.dk,US,7,True,ORWPPYJGOU,0.23411452057045534,0.0,0.9444101222638958,0.0,0.04753429261025647,socials
3233,0.0,2024-01-10,fb,.dk,CN,6,False,WFRBEERLZW,0.4682290411409107,0.458581283439896,0.6101854245930406,0.08258272756031237,0.33274004827179526,socials
3234,0.0,2024-01-01,signup,.cn,CN,4,False,TGCRFBYXAV,0.4682290411409107,0.30572085562659734,0.38736895947913724,1.0,0.5228772187128212,group1
3235,0.0,2024-01-29,li,.com,DK,3,False,OHGMWCVYMR,0.23411452057045534,0.687871925159844,0.49877719203608895,0.6568045782546386,0.33274004827179526,socials
3236,0.0,2024-01-06,organic,.com,CN,9,False,VTVQZBTEVC,0.3121526940939405,0.0,0.6101854245930406,0.47094908432166127,0.19013717044102588,group1
3238,1.0,2024-01-10,organic,.com,DK,5,True,UKYTTUSVLW,0.23411452057045534,0.0,0.1645524943652339,0.5278781253262226,0.38027434088205175,group1
3239,1.0,2024-01-15,li,.cn,US,7,False,MKVZISAQSE,0.0,0.458581283439896,0.1645524943652339,0.47892848990810144,0.6179458039333341,socials
3240,0.0,2024-01-09,li,.cn,CN,9,True,ZEDWDAOIIU,0.0,0.0,0.38736895947913724,0.2676827643887183,0.0,socials
3241,0.0,2024-01-23,fb,.com,DK,7,True,AIHDQJZYCB,0.3901908676174256,0.0,0.7215936571499924,0.8673752322207124,0.4278086334923082,socials
3242,1.0,2024-01-14,fb,.dk,US,8,True,XFQHHISQNP,0.07803817352348512,0.0,0.6101854245930406,0.579360920945911,0.23767146305128237,socials
3243,1.0,2024-01-11,fb,.cn,CN,6,False,RTEGAVBTOO,1.0,0.0,0.38736895947913724,0.6032803101113635,0.14260287783076941,socials
3244,1.0,2024-01-07,organic,.dk,US,7,False,MUPICEGWOQ,0.0,0.687871925159844,0.49877719203608895,0.41838030613959765,0.7130143891538471,group1
3245,0.0,2024-01-31,li,.dk,US,1,False,VSJAQTNAQG,0.4682290411409107,0.30572085562659734,0.6101854245930406,0.2987989227730239,0.14260287783076941,socials
3246,1.0,2024-01-24,li,.dk,DK,6,False,GGAPGXQWKQ,0.0,0.07643021390664934,0.38736895947913724,0.5830388656158392,0.23767146305128237,socials
3247,0.0,2024-01-26,organic,.com,US,1,True,HSKKREQBIJ,0.15607634704697024,0.0,0.6101854245930406,0.28120504923125633,0.0,group1
3248,1.0,2024-01-30,li,.com,CN,9,True,GKTBZBZHDJ,0.07803817352348512,0.229290641719948,0.38736895947913724,0.6100462191982685,1.0,socials
3249,1.0,2024-01-02,fb,.com,CN,8,False,WVXBXMLQEC,0.0,0.07643021390664934,0.27596072692218554,0.7418062857273706,0.9982201448153858,socials
3250,1.0,2024-01-14,organic,.dk,CN,1,True,SSRRIVTVFS,0.0,0.0,0.38736895947913724,0.6284147741137853,0.7130143891538471,group1
3251,0.0,2024-01-06,organic,.dk,CN,9,False,NLUWRZOTNA,0.0,0.0,0.9444101222638958,0.30441109098804464,0.0,group1
3252,1.0,2024-01-05,li,.cn,US,6,True,MXMEPIGVAN,0.07803817352348512,0.07643021390664934,0.6101854245930406,0.4808003479193417,1.0,socials
3253,0.0,2024-01-05,fb,.cn,CN,2,True,TNJHCQHOBP,0.23411452057045534,0.0,0.38736895947913724,0.6817360288485159,0.0,socials
3254,0.0,2024-01-29,li,.com,DK,6,False,CEHZFRXDSA,0.07803817352348512,0.7643021390664934,0.38736895947913724,0.8936767480667647,0.09506858522051295,socials
3255,0.0,2024-01-19,li,.cn,US,8,True,PJIESZNOAA,0.07803817352348512,0.458581283439896,0.49877719203608895,0.8991429537472708,0.23767146305128237,socials
3256,1.0,2024-01-19,organic,.dk,DK,3,True,SNSEBQDBLC,0.0,0.229290641719948,0.7215936571499924,0.5500709993999111,0.7130143891538471,group1
3257,0.0,2024-01-06,organic,.dk,CN,6,False,LPIPFJCGCH,0.15607634704697024,0.07643021390664934,0.49877719203608895,0.2901183632789528,0.19013717044102588,group1
3258,0.0,2024-01-28,signup,.dk,DK,6,False,LISVPCGTBE,0.15607634704697024,0.15286042781329867,0.49877719203608895,0.33685894978330033,0.2852057556615388,group1
3259,1.0,2024-01-26,li,.com,CN,2,True,IXLFJQPXDU,0.15607634704697024,0.0,0.27596072692218554,0.5262945352395612,0.6179458039333341,socials
3260,0.0,2024-01-29,signup,.cn,US,9,True,ALLOPYHURT,0.3121526940939405,0.0,0.9444101222638958,0.8212022844890905,0.0,group1
3261,1.0,2024-01-10,li,.dk,DK,7,False,KTJGVTBQZV,0.23411452057045534,0.3821510695332467,0.38736895947913724,0.651712839498642,0.33274004827179526,socials
3262,0.0,2024-01-23,signup,.com,US,9,True,XCJETCTITO,0.5462672146643959,0.229290641719948,0.6101854245930406,0.46911573963290243,0.38027434088205175,group1
3263,0.0,2024-01-14,li,.com,CN,4,False,PDEOXSOUEE,0.0,0.229290641719948,0.49877719203608895,0.5159153371431606,0.0,socials
3264,1.0,2024-01-17,organic,.cn,US,4,True,MHJWJQPIAA,0.15607634704697024,0.15286042781329867,0.1645524943652339,0.691356191436153,1.0,group1
3265,0.0,2024-01-30,organic,.dk,DK,3,False,DYHHKUTRFK,0.0,0.229290641719948,0.49877719203608895,0.6754078126937944,0.2852057556615388,group1
3266,0.0,2024-01-03,signup,.com,DK,7,False,RPUXZPTFEA,0.3121526940939405,0.5350114973465454,0.38736895947913724,0.21512110156716702,0.23767146305128237,group1
3267,1.0,2024-01-28,signup,.com,DK,5,True,STXPGPIRVM,0.0,0.0,0.6101854245930406,0.7150798058736432,0.6654800965435906,group1
3268,1.0,2024-01-01,signup,.dk,CN,2,True,BKPPEAYDFC,0.3121526940939405,0.0,0.49877719203608895,0.9213682211572105,1.0,group1
3269,1.0,2024-01-10,fb,.com,DK,3,False,BTLCMJDLEV,0.4682290411409107,0.687871925159844,0.38736895947913724,0.34211503393166254,0.2852057556615388,socials
3270,0.0,2024-01-03,signup,.com,DK,4,False,KYCOUTOJNW,0.0,0.07643021390664934,0.38736895947913724,0.35127438230057395,0.09506858522051295,group1
3271,0.0,2024-01-05,signup,.cn,DK,5,False,UZCBTDSYBG,0.15607634704697024,0.0,0.7215936571499924,0.5091279754232594,0.33274004827179526,group1
3272,1.0,2024-01-25,signup,.cn,US,3,True,IEGWQOTQLP,1.0,0.8407323529731427,0.833001889706944,0.809670644365621,0.5704115113230777,group1
3273,1.0,2024-01-19,fb,.cn,CN,1,True,YTFITDCLXD,0.0,0.3821510695332467,1.0000000000000002,0.761370539266037,0.5228772187128212,socials
3274,1.0,2024-01-10,fb,.cn,CN,3,False,ZRPNRJIYRM,0.0,0.07643021390664934,0.9444101222638958,0.528033913828803,0.38027434088205175,socials
3275,1.0,2024-01-30,li,.cn,CN,7,True,MVCEQKCTXF,0.5462672146643959,0.15286042781329867,0.38736895947913724,0.4208854412272385,0.38027434088205175,socials
3276,1.0,2024-01-26,organic,.dk,CN,4,False,VBUGXTAMBT,0.23411452057045534,0.5350114973465454,0.49877719203608895,0.39890971775227557,0.4278086334923082,group1
3277,0.0,2024-01-25,signup,.com,DK,7,True,FSKYRENSPU,0.23411452057045534,0.15286042781329867,0.49877719203608895,0.0,0.7605486817641035,group1
3278,0.0,2024-01-16,signup,.dk,CN,9,True,RXDXXBXPRD,0.07803817352348512,0.8407323529731427,0.49877719203608895,0.701925496613772,0.14260287783076941,group1
3279,1.0,2024-01-01,organic,.dk,CN,6,False,FZZGWLQTWF,0.07803817352348512,0.458581283439896,0.27596072692218554,0.726765349211377,0.5228772187128212,group1
3280,0.0,2024-01-06,li,.cn,DK,3,False,YUVJOUDYWD,0.624305388187881,0.07643021390664934,0.49877719203608895,0.8238140869982749,0.09506858522051295,socials
3281,0.0,2024-01-09,li,.dk,DK,6,True,VDECPRNIEE,0.23411452057045534,0.07643021390664934,0.38736895947913724,0.0,0.19013717044102588,socials
3282,1.0,2024-01-28,signup,.com,DK,6,True,LNPJIORHRL,0.0,0.6114417112531947,0.6101854245930406,0.7656659038712204,1.0,group1
3283,1.0,2024-01-05,organic,.dk,DK,5,True,IFBEPBTWMK,0.15607634704697024,0.15286042781329867,0.833001889706944,0.4714011115881469,1.0,group1
3284,0.0,2024-01-27,signup,.dk,US,8,False,CIZVFVPDDC,0.3121526940939405,0.0,0.053144261808282196,0.4914040210773072,0.19013717044102588,group1
3285,0.0,2024-01-14,signup,.cn,CN,3,False,NVROWWDEBX,0.15607634704697024,0.30572085562659734,0.49877719203608895,0.19787968127406108,0.0,group1
3286,0.0,2024-01-10,signup,.dk,DK,7,True,VUTPHFUBUJ,0.07803817352348512,0.07643021390664934,0.27596072692218554,0.20141424961861354,0.0,group1
3287,1.0,2024-01-02,organic,.dk,CN,5,False,GDXMFAGVKI,0.9364580822818214,0.07643021390664934,0.38736895947913724,0.763112337370432,0.7130143891538471,group1
3288,1.0,2024-01-05,organic,.cn,US,7,False,WUTUMIIFPK,0.8584199087583363,0.6114417112531947,0.7215936571499924,1.0,0.6179458039333341,group1
3289,0.0,2024-01-01,li,.com,DK,8,False,XGFAUBIHJC,0.07803817352348512,0.30572085562659734,0.27596072692218554,0.7080212965916921,0.09506858522051295,socials
3290,0.0,2024-01-25,organic,.cn,US,7,False,CPMUMNEGMO,0.07803817352348512,0.7643021390664934,0.27596072692218554,0.8336212811843358,0.04753429261025647,group1
3291,1.0,2024-01-10,organic,.cn,CN,6,False,VQHXMMSKZR,0.0,1.0,0.1645524943652339,0.5654224318635057,0.33274004827179526,group1
3292,0.0,2024-01-29,organic,.dk,US,2,True,ZEHHOJLMOQ,0.15607634704697024,0.07643021390664934,0.1645524943652339,0.8994176534554934,0.19013717044102588,group1
3293,1.0,2024-01-26,fb,.cn,CN,8,True,INGUEREZSY,0.7803817352348512,0.07643021390664934,0.1645524943652339,0.47086426079970956,0.4278086334923082,socials
3295,0.0,2024-01-22,organic,.com,CN,7,False,BRYJHYMAJZ,0.23411452057045534,1.0,0.49877719203608895,0.3927733187514577,0.23767146305128237,group1
3296,1.0,2024-01-27,signup,.dk,CN,8,True,TBZQLVKYBF,0.3901908676174256,0.458581283439896,0.49877719203608895,0.495077228581672,0.2852057556615388,group1
3297,0.0,2024-01-09,fb,.com,CN,4,True,KOMDVSUJLJ,0.07803817352348512,1.0,0.49877719203608895,0.5650508865671036,0.09506858522051295,socials
3298,0.0,2024-01-30,fb,.com,DK,7,False,DLUBYWKHMI,0.23411452057045534,0.229290641719948,0.9444101222638958,0.11723789130508289,0.09506858522051295,socials
3299,1.0,2024-01-03,li,.cn,DK,8,True,KZVINYMYXZ,0.624305388187881,0.15286042781329867,0.1645524943652339,0.8555963833660241,0.2852057556615388,socials
3300,0.0,2024-01-15,fb,.com,US,7,False,OPNRXBGBHF,0.5462672146643959,0.0,0.053144261808282196,0.6981416338683353,0.0,socials
3302,1.0,2024-01-13,li,.cn,DK,2,False,EXTWSCZFCV,0.07803817352348512,0.07643021390664934,0.833001889706944,0.5012455564947484,0.80808297437436,socials
3303,0.0,2024-01-06,organic,.cn,CN,6,False,KZAVPAVQNR,0.0,0.07643021390664934,0.7215936571499924,0.917497822147435,0.14260287783076941,group1
3304,0.0,2024-01-20,li,.dk,CN,4,False,RIBZWIVMJQ,0.07803817352348512,0.15286042781329867,0.38736895947913724,0.6075899937409863,0.0,socials
3305,0.0,2024-01-17,signup,.cn,DK,4,True,LBAUOECLYS,0.0,0.0,0.49877719203608895,0.6601187158013269,1.0,group1
3306,0.0,2024-01-23,organic,.cn,CN,6,True,EMOIBUJEMJ,0.5462672146643959,0.0,0.38736895947913724,0.5849449404054803,0.23767146305128237,group1
3307,0.0,2024-01-05,organic,.cn,US,5,True,GBIKUBYRHQ,0.15607634704697024,0.0,0.49877719203608895,0.6333623536278892,0.14260287783076941,group1
3308,0.0,2024-01-30,fb,.dk,CN,7,True,HYJIXOZVVW,0.3901908676174256,0.3821510695332467,0.6101854245930406,0.39154521549202004,0.0,socials
3309,0.0,2024-01-15,organic,.com,CN,4,True,HMAWREXHAQ,0.3121526940939405,0.15286042781329867,0.1645524943652339,1.0,1.0,group1
3310,1.0,2024-01-08,fb,.cn,US,5,False,YJAEBXSEDP,0.07803817352348512,0.458581283439896,0.38736895947913724,0.45898801611533635,0.23767146305128237,socials
3311,1.0,2024-01-25,organic,.dk,US,6,True,JJLWTLHIQA,0.3901908676174256,0.229290641719948,0.49877719203608895,0.6256417998817456,0.4278086334923082,group1
3312,1.0,2024-01-05,li,.cn,DK,8,True,FLTMZQVJYG,0.4682290411409107,0.15286042781329867,0.7215936571499924,0.445853009073955,0.4278086334923082,socials
3313,0.0,2024-01-24,fb,.com,CN,6,False,HBCOGNZHHI,0.3121526940939405,0.0,0.49877719203608895,0.1942870686772844,0.09506858522051295,socials
3314,0.0,2024-01-13,li,.com,US,3,False,BKUCMJSKIU,0.07803817352348512,0.30572085562659734,0.27596072692218554,0.8557827259365816,0.04753429261025647,socials
3315,1.0,2024-01-01,fb,.cn,US,8,False,KRCKPPRZTD,0.23411452057045534,0.229290641719948,0.38736895947913724,0.5113752344505293,0.5228772187128212,socials
3316,0.0,2024-01-01,fb,.cn,US,9,False,VCMVJPOWWM,0.0,0.687871925159844,0.27596072692218554,0.1496612168067193,0.8556172669846165,socials
3317,0.0,2024-01-07,fb,.dk,US,3,False,JSDCSJLTTA,0.23411452057045534,0.30572085562659734,0.6101854245930406,0.3064437777919906,0.0,socials
3318,1.0,2024-01-31,organic,.com,US,7,True,HURUJAUGHF,0.4682290411409107,0.229290641719948,0.27596072692218554,0.8967472630766888,0.4753429261025646,group1
3319,1.0,2024-01-22,organic,.cn,US,2,False,YNMOOVLQNW,0.15607634704697024,0.30572085562659734,0.38736895947913724,0.4857926637754031,0.5228772187128212,group1
3320,1.0,2024-01-05,li,.cn,DK,5,False,ZQZDDSDYYA,0.07803817352348512,0.229290641719948,0.6101854245930406,0.35836845010367924,1.0,socials
3321,0.0,2024-01-14,signup,.cn,CN,9,True,QANXPOJXMW,0.23411452057045534,0.0,0.49877719203608895,0.48708468249434667,0.23767146305128237,group1
3322,1.0,2024-01-15,li,.cn,CN,7,True,OGFAGWZXFT,0.3901908676174256,0.15286042781329867,0.38736895947913724,0.6335929001960148,0.9031515595948729,socials
3323,1.0,2024-01-21,signup,.dk,CN,9,False,LRZASXUMKT,0.07803817352348512,0.3821510695332467,0.49877719203608895,1.0,0.5228772187128212,group1
3324,1.0,2024-01-30,fb,.dk,CN,3,False,JXRUZYGGVQ,0.07803817352348512,0.229290641719948,0.27596072692218554,0.03033825562719006,0.9506858522051295,socials
3325,1.0,2024-01-25,signup,.com,CN,8,True,OJDTLFZSRZ,0.3901908676174256,0.0,0.27596072692218554,0.2745793222554038,0.7605486817641035,group1
3326,1.0,2024-01-17,signup,.com,CN,6,False,RYKPGVCXBA,0.07803817352348512,0.07643021390664934,0.7215936571499924,0.7299799012902248,1.0,group1
3327,1.0,2024-01-24,fb,.dk,CN,9,True,AHOHTPIFGO,0.0,0.458581283439896,0.9444101222638958,0.15059251824678022,0.7130143891538471,socials
3328,0.0,2024-01-18,li,.com,DK,5,False,IJFTMLONWD,0.15607634704697024,0.07643021390664934,0.6101854245930406,0.7636740884553816,0.09506858522051295,socials
3329,1.0,2024-01-07,fb,.dk,US,8,False,TUGDDYHRSD,1.0,0.30572085562659734,0.38736895947913724,1.0,0.5228772187128212,socials
3330,1.0,2024-01-22,fb,.cn,US,3,True,QHILXDLQUH,0.702343561711366,0.15286042781329867,0.9444101222638958,0.501849319464502,0.5704115113230777,socials
3331,1.0,2024-01-26,signup,.cn,US,6,True,HTGSXPQULO,0.3121526940939405,0.07643021390664934,0.49877719203608895,1.0,0.5228772187128212,group1
3332,0.0,2024-01-18,fb,.dk,DK,7,False,SMFRUTUNBG,0.0,0.229290641719948,0.49877719203608895,0.4695584947243385,0.19013717044102588,socials
3333,0.0,2024-01-28,li,.cn,US,8,True,WWXRMVSYHZ,0.23411452057045534,0.229290641719948,0.49877719203608895,0.7424871382094786,0.09506858522051295,socials
3334,1.0,2024-01-29,signup,.cn,DK,8,False,VQXJSTIGGA,0.15607634704697024,0.3821510695332467,0.49877719203608895,0.5122310674290964,0.6654800965435906,group1
3335,1.0,2024-01-19,li,.dk,DK,2,False,OYWLQGWNPL,0.3901908676174256,0.3821510695332467,0.7215936571499924,0.6568283241927668,0.2852057556615388,socials
3336,1.0,2024-01-20,fb,.cn,DK,9,False,PLPBYUCJEQ,0.0,0.07643021390664934,0.7215936571499924,0.8729252619338332,1.0,socials
3337,1.0,2024-01-07,li,.com,DK,5,False,KECNHVFCEY,0.0,0.30572085562659734,0.1645524943652339,0.3161531311558532,0.6654800965435906,socials
3338,1.0,2024-01-08,li,.cn,US,8,True,OETCYRBJRW,0.0,0.458581283439896,0.053144261808282196,0.38118139879311075,0.33274004827179526,socials
3339,1.0,2024-01-13,fb,.com,CN,7,True,CRXCQHKSTP,0.0,0.15286042781329867,0.7215936571499924,1.0,0.4753429261025646,socials
3340,1.0,2024-01-27,organic,.dk,US,3,True,EUAJIPNEDB,0.0,0.07643021390664934,0.27596072692218554,0.7570663817588907,0.6179458039333341,group1
3341,1.0,2024-01-18,li,.com,DK,8,True,VYGOQCALHQ,0.15607634704697024,0.9935927807864413,0.49877719203608895,0.19068141111822223,0.80808297437436,socials
3342,1.0,2024-01-24,organic,.cn,DK,6,True,KKLULPJVNO,0.702343561711366,0.687871925159844,0.27596072692218554,0.419709982239179,0.6654800965435906,group1
3343,0.0,2024-01-11,fb,.com,DK,9,False,ZAYINJFMPP,0.8584199087583363,0.0,0.38736895947913724,0.0,0.04753429261025647,socials
3344,0.0,2024-01-09,organic,.cn,US,5,True,YOEBHXJUSX,0.0,0.229290641719948,0.49877719203608895,0.08066448587287844,0.0,group1
3345,1.0,2024-01-23,organic,.cn,CN,4,True,VZSQWLCENH,1.0,0.0,0.49877719203608895,0.6519803654264638,0.5228772187128212,group1
3346,0.0,2024-01-01,organic,.com,US,1,False,UVIUCSDCNO,1.0,0.3821510695332467,0.9444101222638958,0.17995827153727717,0.6654800965435906,group1
3347,0.0,2024-01-22,organic,.cn,DK,7,True,KMEYZQGZIO,1.0,0.229290641719948,0.27596072692218554,0.382255016017488,0.14260287783076941,group1
3348,0.0,2024-01-08,li,.com,CN,8,True,TACTDGRBMH,0.23411452057045534,0.0,0.49877719203608895,0.3583903920232192,0.33274004827179526,socials
3349,0.0,2024-01-21,li,.cn,DK,5,True,WIPOXOKTJS,0.0,0.07643021390664934,0.38736895947913724,0.7432227571204653,0.09506858522051295,socials
3350,0.0,2024-01-12,signup,.dk,CN,3,False,OEJXQWSOJN,0.4682290411409107,0.0,0.38736895947913724,0.9155783073040573,0.19013717044102588,group1
3351,0.0,2024-01-31,organic,.dk,CN,5,False,XJNUZOTNRK,0.07803817352348512,0.0,1.0000000000000002,0.38624251185060077,0.14260287783076941,group1
3352,1.0,2024-01-02,fb,.com,DK,1,False,AXDRZXCIEP,0.15607634704697024,0.07643021390664934,0.1645524943652339,0.9976422034580152,0.7130143891538471,socials
3353,1.0,2024-01-15,li,.com,US,8,False,UPVAKBWYHZ,0.07803817352348512,0.229290641719948,0.053144261808282196,0.018657473635040223,0.33274004827179526,socials
3354,0.0,2024-01-21,organic,.dk,US,3,False,CBXEYUZFMQ,0.3121526940939405,0.9935927807864413,0.6101854245930406,0.523168947375297,0.4753429261025646,group1
3355,0.0,2024-01-24,fb,.dk,CN,2,False,XZBDJLMKMO,0.23411452057045534,0.229290641719948,0.053144261808282196,0.15879580707540253,0.0,socials
3356,1.0,2024-01-18,signup,.dk,DK,7,True,BLIOFLRGFP,0.3121526940939405,0.07643021390664934,0.9444101222638958,0.15060733969703222,0.6179458039333341,group1
3357,0.0,2024-01-17,fb,.dk,DK,5,True,CWCSSRVFRU,0.15607634704697024,0.3821510695332467,0.27596072692218554,0.572816577635018,0.38027434088205175,socials
3358,1.0,2024-01-15,fb,.cn,DK,7,True,QYVJCSZEUB,0.23411452057045534,0.0,0.6101854245930406,0.6633273564711839,0.5228772187128212,socials
3359,1.0,2024-01-20,organic,.com,US,2,False,VVTZOXTXKC,0.5462672146643959,0.0,0.833001889706944,0.2996812465950116,0.7130143891538471,group1
3360,1.0,2024-01-20,li,.com,CN,9,False,XOJFQYZTKJ,0.07803817352348512,0.5350114973465454,0.1645524943652339,0.6075943081868318,0.7605486817641035,socials
3361,0.0,2024-01-09,fb,.dk,DK,9,False,YQRRQKHUOC,0.0,0.687871925159844,0.49877719203608895,0.10557075705781926,0.0,socials
3362,1.0,2024-01-03,fb,.com,US,1,False,IEPBHONINJ,0.07803817352348512,0.15286042781329867,0.27596072692218554,0.6859896641646839,0.38027434088205175,socials
3363,0.0,2024-01-20,signup,.com,US,7,False,OMOGDOFUDQ,0.15607634704697024,0.07643021390664934,0.27596072692218554,0.44880855743659787,0.09506858522051295,group1
3364,1.0,2024-01-19,li,.cn,US,6,False,FTIGUSRZGF,0.3901908676174256,0.07643021390664934,0.6101854245930406,0.44819985930103146,0.5228772187128212,socials
3365,1.0,2024-01-18,li,.cn,DK,1,True,TZONUIQGIO,0.0,0.5350114973465454,0.49877719203608895,0.42469244757846436,0.4753429261025646,socials
